canonical_smiles,molecule_chembl_id,standard_value,value,target_chembl_id,pIC50
COc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CHEMBL104153,220.0,0.22,CHEMBL203,6.657577319177793
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53156,3.1,3.1,CHEMBL203,8.508638306165727
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,CHEMBL95774,80.0,0.08,CHEMBL203,7.096910013008056
COC(=O)c1ccc(/N=C/c2cc(O)ccc2O)cc1O,CHEMBL130893,10000.0,10.0,CHEMBL203,5.0
O=C(O)c1cccc(NCc2cc(O)ccc2O)c1,CHEMBL129907,20000.0,20.0,CHEMBL203,4.698970004336019
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CHEMBL131653,9000.0,9.0,CHEMBL203,5.045757490560675
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,CHEMBL268868,300.0,0.3,CHEMBL203,6.522878745280337
COc1ccc(Nc2cc3c(cc2Nc2ccc(OC)cc2)C(=O)NC3=O)cc1,CHEMBL7352,50000.0,50.0,CHEMBL203,4.301029995663981
CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,CHEMBL7775,8700.0,8.7,CHEMBL203,5.060480747381382
COC(=O)c1cc(Nc2ccccc2)c(Nc2ccccc2)cc1C(=O)OC,CHEMBL8222,100000.0,100.0,CHEMBL203,4.0
Cc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(C)ccc3n1C)n2C,CHEMBL60200,100000.0,100.0,CHEMBL203,4.0
CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,CHEMBL61119,5300.0,5.3,CHEMBL203,5.275724130399211
Cn1c(SSCc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21,CHEMBL64231,100000.0,100.0,CHEMBL203,4.0
O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL335440,93.5,93.5,CHEMBL203,7.029188389127482
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CC(=O)O)cc3)nc21,CHEMBL50647,220.0,0.22,CHEMBL203,6.657577319177793
COc1ccccc1Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL320705,66.0,0.066,CHEMBL203,7.180456064458132
Brc1cccc(Nc2ncnc3cnc(NCCCn4ccnc4)nc23)c1,CHEMBL51228,2.3,2.3,CHEMBL203,8.638272163982407
COC(=O)c1cc(/N=C/c2ccc(O)cc2)ccc1O,CHEMBL130117,10000.0,10.0,CHEMBL203,5.0
COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1OC,CHEMBL129930,9500.0,9.5,CHEMBL203,5.022276394711152
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCN3CCOCC3)nc21,CHEMBL48172,5000.0,5.0,CHEMBL203,5.301029995663981
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCCCCC(=O)O)nc21,CHEMBL113863,1000.0,1.0,CHEMBL203,6.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL553,1450.0,1.45,CHEMBL203,5.838631997765025
CN1C(=S)C(C(=O)Nc2ccccc2)c2cccnc21,CHEMBL62699,100000.0,100.0,CHEMBL203,4.0
C=C(C)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL92086,1.2,1.2,CHEMBL203,8.920818753952375
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,CHEMBL109631,190.0,0.19,CHEMBL203,6.721246399047171
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL52015,84.0,84.0,CHEMBL203,7.075720713938118
CN(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53796,9.6,9.6,CHEMBL203,8.017728766960431
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL51853,0.13,0.13,CHEMBL203,9.886056647693163
COc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC)cccc3n1C)n2C,CHEMBL294205,100000.0,100.0,CHEMBL203,4.0
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(O)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(O)cc21,CHEMBL293913,44000.0,44.0,CHEMBL203,4.356547323513812
COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,CHEMBL133283,10000.0,10.0,CHEMBL203,5.0
Cc1ccc(Nc2cc3c(cc2Nc2ccc(C)cc2)C(=O)NC3=O)cc1,CHEMBL7914,2500.0,2.5,CHEMBL203,5.6020599913279625
O=C1NC(=O)c2cc(Nc3ccc(-c4ccccc4)cc3)c(Nc3ccc(-c4ccccc4)cc3)cc21,CHEMBL7929,50000.0,50.0,CHEMBL203,4.301029995663981
CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL334801,1.1,1.1,CHEMBL203,8.958607314841775
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCO)nc21,CHEMBL111618,5000.0,5.0,CHEMBL203,5.301029995663981
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,CHEMBL325589,510.0,0.51,CHEMBL203,6.292429823902063
COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL99024,1040.0,1.04,CHEMBL203,5.982966660701219
CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,CHEMBL59812,20000.0,20.0,CHEMBL203,4.698970004336019
COC(=O)c1cc(NCc2ccc(O)cc2)ccc1O,CHEMBL130337,10000.0,10.0,CHEMBL203,5.0
O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL434828,9.1,9.1,CHEMBL203,8.040958607678906
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,CHEMBL49596,5600.0,5.6,CHEMBL203,5.251811972993799
COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL50519,4.3,4.3,CHEMBL203,8.366531544420413
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(F)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(F)ccc21,CHEMBL63455,100000.0,100.0,CHEMBL203,4.0
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(O)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(O)ccc21,CHEMBL293250,40500.0,40.5,CHEMBL203,4.392544976785332
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,CHEMBL62701,22300.0,22.3,CHEMBL203,4.651695136951839
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL51659,0.91,0.91,CHEMBL203,9.040958607678906
O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL135142,1.75,1.75,CHEMBL203,8.756961951313706
C=C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL343722,1.6,1.6,CHEMBL203,8.795880017344075
CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,CHEMBL448154,490.0,0.49,CHEMBL203,6.309803919971486
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccc(Cl)cc3n2C)c(C(=O)Nc2ccccc2)c2ccc(Cl)cc21,CHEMBL303127,100000.0,100.0,CHEMBL203,4.0
CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL50470,1400.0,1.4,CHEMBL203,5.853871964321762
CN1CCN(CCCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,CHEMBL104244,210.0,0.21,CHEMBL203,6.6777807052660805
CN(C)c1ncc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL53777,0.95,0.95,CHEMBL203,9.022276394711152
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Cl)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,CHEMBL293889,4300.0,4.3,CHEMBL203,5.366531544420414
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C(F)(F)F)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C(F)(F)F)ccc21,CHEMBL61278,100000.0,100.0,CHEMBL203,4.0
N#Cc1ccc(Nc2cc3c(cc2Nc2ccc(C#N)cc2)C(=O)NC3=O)cc1,CHEMBL267869,100000.0,100.0,CHEMBL203,4.0
CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL140561,2.4,2.4,CHEMBL203,8.619788758288394
C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL345077,4.6,4.6,CHEMBL203,8.337242168318426
CNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL107472,7500.0,7.5,CHEMBL203,5.1249387366083
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCc3ccccn3)nc21,CHEMBL326041,5000.0,5.0,CHEMBL203,5.301029995663981
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(Cl)cc3)nc21,CHEMBL111247,5000.0,5.0,CHEMBL203,5.301029995663981
C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL139044,1.1,1.1,CHEMBL203,8.958607314841775
C=CS(=O)(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL139095,0.76,0.76,CHEMBL203,9.119186407719209
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(CCCC(=O)O)cc3)nc21,CHEMBL113070,80.0,0.08,CHEMBL203,7.096910013008056
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,CHEMBL104779,910.0,0.91,CHEMBL203,6.040958607678906
Cn1c(SSc2ccccc2)c(C(=O)Nc2ccccc2)c2ccccc21,CHEMBL64781,100000.0,100.0,CHEMBL203,4.0
O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,CHEMBL319620,92000.0,92.0,CHEMBL203,4.036212172654444
O=C1NC(=O)c2cc3c(cc21)N(c1ccccc1)CCN3c1ccccc1,CHEMBL266255,100000.0,100.0,CHEMBL203,4.0
O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL134371,0.37,0.37,CHEMBL203,9.431798275933005
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,CHEMBL301612,260.0,0.26,CHEMBL203,6.585026652029182
CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL50344,11.0,11.0,CHEMBL203,7.958607314841775
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(Br)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(Br)ccc21,CHEMBL293251,11400.0,11.4,CHEMBL203,4.943095148663527
COc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC)ccc3n1C)n2C,CHEMBL294341,100000.0,100.0,CHEMBL203,4.0
COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,CHEMBL60472,3600.0,3.6,CHEMBL203,5.443697499232712
O=C(O)c1cc(NCc2ccccc2O)ccc1O,CHEMBL131407,20000.0,20.0,CHEMBL203,4.698970004336019
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,CHEMBL342828,0.56,0.56,CHEMBL203,9.2518119729938
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,CHEMBL299194,8700.0,8.7,CHEMBL203,5.060480747381382
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(NCCc3ccccn3)nc21,CHEMBL323699,5000.0,5.0,CHEMBL203,5.301029995663981
CN(C)CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL54067,35.0,35.0,CHEMBL203,7.455931955649724
CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,CHEMBL291359,9900.0,9.9,CHEMBL203,5.00436480540245
COC(=O)c1cc(/N=C/c2ccccc2O)ccc1O,CHEMBL335074,10000.0,10.0,CHEMBL203,5.0
CCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL109296,4500.0,4.5,CHEMBL203,5.346787486224656
Cc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CHEMBL111339,480.0,0.48,CHEMBL203,6.318758762624412
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL52197,30.0,30.0,CHEMBL203,7.522878745280337
CCOC(=O)c1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CHEMBL109525,50000.0,50.0,CHEMBL203,4.301029995663981
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,CHEMBL7939,700.0,0.7,CHEMBL203,6.154901959985743
O=C1NC(=O)c2cc(Nc3ccc(I)cc3)c(Nc3ccc(I)cc3)cc21,CHEMBL8163,50000.0,50.0,CHEMBL203,4.301029995663981
COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(=O)NC3=O)cc1,CHEMBL8095,2000.0,2.0,CHEMBL203,5.698970004336019
CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,CHEMBL268441,50000.0,50.0,CHEMBL203,4.301029995663981
CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL345109,0.44,0.44,CHEMBL203,9.356547323513812
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL607707,83.0,0.083,CHEMBL203,7.080921907623926
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,CHEMBL293986,100000.0,100.0,CHEMBL203,4.0
CCN(CC)c1ccc(Nc2cc3c(cc2Nc2ccc(N(CC)CC)cc2)C(=O)NC3=O)cc1,CHEMBL8223,50000.0,50.0,CHEMBL203,4.301029995663981
CN1C(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc2C1=O,CHEMBL8036,50000.0,50.0,CHEMBL203,4.301029995663981
CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,CHEMBL332269,4400.0,4.4,CHEMBL203,5.356547323513812
Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL300217,7.6,7.6,CHEMBL203,8.119186407719209
CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,CHEMBL300936,25000.0,25000.0,CHEMBL203,4.6020599913279625
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL428690,7600.0,7600.0,CHEMBL203,5.119186407719209
Oc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL14932,98.0,98.0,CHEMBL203,7.008773924307505
Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,CHEMBL38199,3.7,3.7,CHEMBL203,8.431798275933005
CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL287007,2.6,2.6,CHEMBL203,8.585026652029182
Brc1cccc(Nc2ccnc3ccccc23)c1,CHEMBL37346,5500.0,5500.0,CHEMBL203,5.259637310505756
Brc1cccc(Nc2nccc3ccccc23)c1,CHEMBL39563,100000.0,100000.0,CHEMBL203,4.0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL15346,74.0,74.0,CHEMBL203,7.130768280269024
COc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL15202,68.0,68.0,CHEMBL203,7.167491087293763
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL554,10.0,0.01,CHEMBL203,8.0
O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL36819,53.0,53.0,CHEMBL203,7.275724130399211
Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,CHEMBL40130,3.7,3.7,CHEMBL203,8.431798275933005
O=C(NCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(F)(F)F,CHEMBL14627,74.0,74.0,CHEMBL203,7.130768280269024
Brc1cccc(Nc2ncnc3ccccc23)c1,CHEMBL290096,27.0,27.0,CHEMBL203,7.568636235841013
COc1cccc2c(Nc3cccc(Br)c3)ncnc12,CHEMBL289787,10000.0,10000.0,CHEMBL203,5.0
Cc1nc(Nc2cccc(Br)c2)c2ccccc2n1,CHEMBL37099,10000.0,10000.0,CHEMBL203,5.0
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL460731,20.0,20.0,CHEMBL203,7.698970004336019
OCC(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL37543,12.0,12.0,CHEMBL203,7.920818753952375
CN(C)CCCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL287289,21.0,21.0,CHEMBL203,7.6777807052660805
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,CHEMBL514436,27.0,27.0,CHEMBL203,7.568636235841013
Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL39320,0.37,0.37,CHEMBL203,9.431798275933005
O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL289162,5.1,5.1,CHEMBL203,8.292429823902063
CS(=O)(=O)CCNCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL14952,104.0,104.0,CHEMBL203,6.982966660701219
CN(C)CCn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL37373,41.0,41.0,CHEMBL203,7.3872161432802645
COC(=O)CN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL39715,3.4,3.4,CHEMBL203,8.468521082957745
CN(CC(=O)O)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL289213,0.72,0.72,CHEMBL203,9.142667503568731
CS(=O)(=O)CCN(CCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)C(=O)C(F)(F)F,CHEMBL273789,263.0,263.0,CHEMBL203,6.580044251510242
C#Cc1cccc(Nc2ncnc3ccc(OCCCCNCCS(C)(=O)=O)cc23)c1,CHEMBL517907,11.0,11.0,CHEMBL203,7.958607314841775
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)c2c1,CHEMBL460732,93.0,93.0,CHEMBL203,7.031517051446065
C=CCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,CHEMBL540701,79.0,79.0,CHEMBL203,7.102372908709558
CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL287832,40.0,40.0,CHEMBL203,7.3979400086720375
Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,CHEMBL39337,0.44,0.44,CHEMBL203,9.356547323513812
Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,CHEMBL40734,0.44,0.44,CHEMBL203,9.356547323513812
CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL39811,7.5,7.5,CHEMBL203,8.1249387366083
Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL36727,0.8,0.8,CHEMBL203,9.096910013008056
Brc1cccc(Nc2ncnc3cc4c(cnn4CCCN4CCOCC4)cc23)c1,CHEMBL39355,8.8,8.8,CHEMBL203,8.05551732784983
CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,CHEMBL493428,24.0,24.0,CHEMBL203,7.619788758288394
c1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL289959,346.0,346.0,CHEMBL203,6.460923901207224
Oc1ccc(/N=N/c2ccc(O)cc2O)cc1,CHEMBL47966,58000.0,58.0,CHEMBL203,4.236572006437063
CN(CCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1)CCS(C)(=O)=O,CHEMBL14874,830.0,830.0,CHEMBL203,6.080921907623926
OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL416611,1.6,1.6,CHEMBL203,8.795880017344075
Brc1cccc(Nc2ncnc3cc4[nH]cc(CN5CCOCC5)c4cc23)c1,CHEMBL36967,4.8,4.8,CHEMBL203,8.318758762624412
OCCN(CCO)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,CHEMBL36164,3.5,3.5,CHEMBL203,8.455931955649724
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Oc4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL133498,50000.0,50.0,CHEMBL203,4.301029995663981
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL334881,50000.0,50.0,CHEMBL203,4.301029995663981
CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL338448,1900.0,1.9,CHEMBL203,5.721246399047171
CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL131715,7000.0,7.0,CHEMBL203,5.154901959985743
CO[C@H]1[C@@H](N(C)C(=O)c2ccc(C(=O)O)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL435809,110.0,0.11,CHEMBL203,6.958607314841775
Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,CHEMBL57323,610.0,0.61,CHEMBL203,6.214670164989233
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NC(C)(C)C)nc3n2)CC1,CHEMBL57347,150.0,0.15,CHEMBL203,6.823908740944319
Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,CHEMBL75188,7000.0,7.0,CHEMBL203,5.154901959985743
CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL131020,1100.0,1.1,CHEMBL203,5.958607314841775
CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL131590,4700.0,4.7,CHEMBL203,5.327902142064283
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,CHEMBL160846,8.0,0.008,CHEMBL203,8.096910013008056
COC(=O)CN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL444337,1300.0,1.3,CHEMBL203,5.886056647693163
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cs1,CHEMBL422347,82.0,0.082,CHEMBL203,7.086186147616283
O=C1NCc2c(-c3ccc(F)cc3F)cc(C3CCNCC3)cc2N1c1c(Cl)cccc1Cl,CHEMBL319556,10000.0,10.0,CHEMBL2971,5.0
CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,CHEMBL21156,1.0,0.001,CHEMBL2971,9.0
COc1cc2ncc(N[C@H]3CC[C@H](O)CC3)nc2cc1OC,CHEMBL104466,50000.0,50.0,CHEMBL2971,4.301029995663981
COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3cc(OC)c(OCCCN4CCN(C)CC4)c(OC)c3)n2)c(OC)c1,CHEMBL386760,240.0,0.24,CHEMBL2971,6.619788758288394
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,CHEMBL221959,11.0,11.0,CHEMBL2971,7.958607314841775
COC[C@H](C)Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1.Cl,CHEMBL557844,141.0,141.0,CHEMBL2971,6.85078088734462
C[C@H](Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1)c1ccc(F)cc1,CHEMBL221378,28.0,28.0,CHEMBL2971,7.552841968657781
C[C@H](Nc1cc(-c2ccoc2)nc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1,CHEMBL375205,29.0,29.0,CHEMBL2971,7.5376020021010435
COC[C@H](C)Nc1cc(-c2ccoc2)nc(-n2cnc3ccncc32)n1,CHEMBL220484,446.0,446.0,CHEMBL2971,6.350665141287858
C[C@H](Nc1cc(-c2cccc(C#N)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1,CHEMBL220969,56.0,56.0,CHEMBL2971,7.251811972993799
C[C@H](Nc1cc(-c2ccc(C#N)cc2)nc(-n2cnc3ccncc32)n1)c1ccccc1,CHEMBL374321,18.0,18.0,CHEMBL2971,7.7447274948966935
C[C@H](Nc1cc(-c2cnn(C)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1,CHEMBL221376,77.0,77.0,CHEMBL2971,7.113509274827518
COc1ccc(-c2cc(N[C@@H](C)c3ccccc3)nc(-n3cnc4ccncc43)n2)cc1OC,CHEMBL220483,12.0,12.0,CHEMBL2971,7.920818753952375
C[C@H](Nc1cc(-c2cccc(N(C)C)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1,CHEMBL373523,167.0,167.0,CHEMBL2971,6.777283528852417
