Time (s),N_R,N_P,R Concentration (mol/L),P Concentration (mol/L),k (s^-1)
0.15024285427393436,5912,88,9.817336433078711e-21,1.461308535370309e-22,0.101
0.15030783178123946,5911,89,9.815675855197609e-21,1.477914314181335e-22,0.101
0.15039818933631655,5910,90,9.814015277316506e-21,1.4945200929923613e-22,0.101
0.15663713933424406,5909,91,9.812354699435404e-21,1.5111258718033876e-22,0.101
0.15938432407744196,5908,92,9.8106941215543e-21,1.5277316506144137e-22,0.101
0.16468809237081264,5907,93,9.809033543673198e-21,1.54433742942544e-22,0.101
0.16662174967637122,5906,94,9.807372965792096e-21,1.5609432082364663e-22,0.101
0.16888565038449693,5905,95,9.805712387910992e-21,1.5775489870474924e-22,0.101
0.1708475498814956,5904,96,9.80405181002989e-21,1.5941547658585187e-22,0.101
0.1723240451070056,5903,97,9.802391232148787e-21,1.610760544669545e-22,0.101
0.17385242599140951,5902,98,9.800730654267685e-21,1.627366323480571e-22,0.101
0.17700009667378583,5901,99,9.799070076386581e-21,1.6439721022915974e-22,0.101
0.1803453577945573,5900,100,9.79740949850548e-21,1.6605778811026237e-22,0.101
0.1810699604472786,5899,101,9.795748920624377e-21,1.6771836599136498e-22,0.101
0.18108112367228577,5898,102,9.794088342743274e-21,1.693789438724676e-22,0.101
0.18195299734601322,5897,103,9.792427764862172e-21,1.7103952175357024e-22,0.101
0.18240279070456664,5896,104,9.790767186981068e-21,1.7270009963467287e-22,0.101
0.18506167633702458,5895,105,9.789106609099966e-21,1.7436067751577548e-22,0.101
0.19041393910765395,5894,106,9.787446031218864e-21,1.760212553968781e-22,0.101
0.1906691552560428,5893,107,9.78578545333776e-21,1.7768183327798074e-22,0.101
0.19123858800569554,5892,108,9.784124875456659e-21,1.7934241115908335e-22,0.101
0.19265070160940775,5891,109,9.782464297575555e-21,1.8100298904018598e-22,0.101
0.19289043512354553,5890,110,9.780803719694453e-21,1.826635669212886e-22,0.101
0.19678656438345396,5889,111,9.779143141813351e-21,1.8432414480239122e-22,0.101
0.1973979380294677,5888,112,9.777482563932248e-21,1.8598472268349385e-22,0.101
0.19762967099634618,5887,113,9.775821986051146e-21,1.8764530056459648e-22,0.101
0.2031231184513788,5886,114,9.774161408170042e-21,1.8930587844569909e-22,0.101
0.20393668978000729,5885,115,9.77250083028894e-21,1.9096645632680172e-22,0.101
0.20413719223838353,5884,116,9.770840252407838e-21,1.9262703420790435e-22,0.101
0.20603636962802716,5883,117,9.769179674526734e-21,1.9428761208900695e-22,0.101
0.21325992069847768,5882,118,9.767519096645632e-21,1.9594818997010959e-22,0.101
0.21852463005441922,5881,119,9.765858518764529e-21,1.9760876785121222e-22,0.101
0.21947180263879737,5880,120,9.764197940883427e-21,1.9926934573231485e-22,0.101
0.22095996374271965,5879,121,9.762537363002325e-21,2.0092992361341745e-22,0.101
0.22232947946824297,5878,122,9.760876785121221e-21,2.0259050149452009e-22,0.101
0.2225688169805317,5877,123,9.75921620724012e-21,2.0425107937562272e-22,0.101
0.22275809995995138,5876,124,9.757555629359016e-21,2.0591165725672532e-22,0.101
0.22368878100593034,5875,125,9.755895051477914e-21,2.0757223513782796e-22,0.101
0.22526255516702207,5874,126,9.754234473596812e-21,2.0923281301893059e-22,0.101
0.22901367819768548,5873,127,9.752573895715708e-21,2.108933909000332e-22,0.101
0.22955187415042627,5872,128,9.750913317834606e-21,2.1255396878113582e-22,0.101
0.23086118418472526,5871,129,9.749252739953503e-21,2.1421454666223846e-22,0.101
0.23417023764411354,5870,130,9.7475921620724e-21,2.158751245433411e-22,0.101
0.23973834670910968,5869,131,9.745931584191299e-21,2.175357024244437e-22,0.101
0.24245364041690412,5868,132,9.744271006310195e-21,2.191962803055463e-22,0.101
0.24348247299752493,5867,133,9.742610428429093e-21,2.2085685818664893e-22,0.101
0.24692017548895273,5866,134,9.74094985054799e-21,2.2251743606775156e-22,0.101
0.2490066911613853,5865,135,9.739289272666888e-21,2.241780139488542e-22,0.101
0.24910070602820053,5864,136,9.737628694785786e-21,2.2583859182995683e-22,0.101
0.24982598821828905,5863,137,9.735968116904682e-21,2.2749916971105946e-22,0.101
0.2501231128845757,5862,138,9.73430753902358e-21,2.2915974759216204e-22,0.101
0.25141019377336915,5861,139,9.732646961142476e-21,2.3082032547326467e-22,0.101
0.25194263428047975,5860,140,9.730986383261374e-21,2.324809033543673e-22,0.101
0.2527391394896478,5859,141,9.729325805380272e-21,2.3414148123546993e-22,0.101
0.25527696444500886,5858,142,9.727665227499169e-21,2.3580205911657256e-22,0.101
0.25569148043004014,5857,143,9.726004649618067e-21,2.374626369976752e-22,0.101
0.25694659500833184,5856,144,9.724344071736963e-21,2.3912321487877783e-22,0.101
0.2605828649784339,5855,145,9.722683493855861e-21,2.407837927598804e-22,0.101
0.2612019463089045,5854,146,9.72102291597476e-21,2.4244437064098304e-22,0.101
0.26511066959623797,5853,147,9.719362338093656e-21,2.4410494852208567e-22,0.101
0.27015947473801893,5852,148,9.717701760212554e-21,2.457655264031883e-22,0.101
0.2727429877259392,5851,149,9.71604118233145e-21,2.4742610428429093e-22,0.101
0.2729243912803975,5850,150,9.714380604450348e-21,2.4908668216539357e-22,0.101
0.2747014554531917,5849,151,9.712720026569246e-21,2.5074726004649615e-22,0.101
0.2792123009713259,5848,152,9.711059448688143e-21,2.524078379275988e-22,0.101
0.2798478490956396,5847,153,9.70939887080704e-21,2.540684158087014e-22,0.101
0.2809821531083813,5846,154,9.707738292925937e-21,2.5572899368980404e-22,0.101
0.28398353954821653,5845,155,9.706077715044835e-21,2.5738957157090667e-22,0.101
0.28551845792477587,5844,156,9.704417137163733e-21,2.590501494520093e-22,0.101
0.2877945723367992,5843,157,9.70275655928263e-21,2.607107273331119e-22,0.101
0.28882341972840814,5842,158,9.701095981401528e-21,2.623713052142145e-22,0.101
0.2907910503718709,5841,159,9.699435403520424e-21,2.6403188309531715e-22,0.101
0.2927809057421641,5840,160,9.697774825639322e-21,2.656924609764198e-22,0.101
0.29562596230413274,5839,161,9.69611424775822e-21,2.673530388575224e-22,0.101
0.30175117334820495,5838,162,9.694453669877116e-21,2.6901361673862504e-22,0.101
0.3017906952537013,5837,163,9.692793091996014e-21,2.7067419461972767e-22,0.101
0.3028227049250627,5836,164,9.691132514114911e-21,2.7233477250083026e-22,0.101
0.30376028020296864,5835,165,9.689471936233809e-21,2.739953503819329e-22,0.101
0.31114606199445377,5834,166,9.687811358352707e-21,2.756559282630355e-22,0.101
0.313991846564094,5833,167,9.686150780471603e-21,2.7731650614413815e-22,0.101
0.3169319017156209,5832,168,9.684490202590501e-21,2.789770840252408e-22,0.101
0.3170753781569518,5831,169,9.682829624709398e-21,2.806376619063434e-22,0.101
0.31873464413969765,5830,170,9.681169046828296e-21,2.82298239787446e-22,0.101
0.31902097019556863,5829,171,9.679508468947194e-21,2.8395881766854863e-22,0.101
0.32269344542679274,5828,172,9.67784789106609e-21,2.8561939554965126e-22,0.101
0.3232208258240838,5827,173,9.676187313184988e-21,2.872799734307539e-22,0.101
0.3253956428637482,5826,174,9.674526735303885e-21,2.889405513118565e-22,0.101
0.3263834410344017,5825,175,9.672866157422783e-21,2.9060112919295915e-22,0.101
0.32694735232170413,5824,176,9.67120557954168e-21,2.922617070740618e-22,0.101
0.3284276920962716,5823,177,9.669545001660577e-21,2.9392228495516437e-22,0.101
0.32902177153367257,5822,178,9.667884423779475e-21,2.95582862836267e-22,0.101
0.32970918908971736,5821,179,9.666223845898372e-21,2.9724344071736963e-22,0.101
0.33268984417883946,5820,180,9.66456326801727e-21,2.9890401859847226e-22,0.101
0.3356060362660577,5819,181,9.662902690136168e-21,3.005645964795749e-22,0.101
0.33776157358742354,5818,182,9.661242112255064e-21,3.022251743606775e-22,0.101
0.33791969471244054,5817,183,9.659581534373962e-21,3.038857522417801e-22,0.101
0.3401880958564488,5816,184,9.657920956492859e-21,3.0554633012288274e-22,0.101
0.34442225525855713,5815,185,9.656260378611756e-21,3.0720690800398537e-22,0.101
0.3468535809665597,5814,186,9.654599800730654e-21,3.08867485885088e-22,0.101
0.3483182593507804,5813,187,9.652939222849551e-21,3.1052806376619063e-22,0.101
0.3488615964027928,5812,188,9.651278644968449e-21,3.1218864164729326e-22,0.101
0.3489889473962172,5811,189,9.649618067087345e-21,3.1384921952839584e-22,0.101
0.35032894564102707,5810,190,9.647957489206243e-21,3.1550979740949848e-22,0.101
0.3553319815976959,5809,191,9.646296911325141e-21,3.171703752906011e-22,0.101
0.3559432545908507,5808,192,9.644636333444038e-21,3.1883095317170374e-22,0.101
0.35827590517386915,5807,193,9.642975755562936e-21,3.2049153105280637e-22,0.101
0.3604652276931738,5806,194,9.641315177681832e-21,3.22152108933909e-22,0.101
0.3608995656537307,5805,195,9.63965459980073e-21,3.2381268681501163e-22,0.101
0.3655343386242966,5804,196,9.637994021919628e-21,3.254732646961142e-22,0.101
0.3664616942509705,5803,197,9.636333444038525e-21,3.2713384257721684e-22,0.101
0.36661654106492647,5802,198,9.634672866157423e-21,3.2879442045831948e-22,0.101
0.3693017337445477,5801,199,9.633012288276319e-21,3.304549983394221e-22,0.101
0.36942951711560684,5800,200,9.631351710395217e-21,3.3211557622052474e-22,0.101
0.36963224830231856,5799,201,9.629691132514115e-21,3.3377615410162737e-22,0.101
0.3711117135176141,5798,202,9.628030554633012e-21,3.3543673198272995e-22,0.101
0.3734958165152942,5797,203,9.62636997675191e-21,3.370973098638326e-22,0.101
0.3759130531763892,5796,204,9.624709398870806e-21,3.387578877449352e-22,0.101
0.37852237144506296,5795,205,9.623048820989704e-21,3.4041846562603785e-22,0.101
0.38031209051350634,5794,206,9.621388243108602e-21,3.420790435071405e-22,0.101
0.38171259028497323,5793,207,9.619727665227499e-21,3.437396213882431e-22,0.101
0.38558030361978934,5792,208,9.618067087346396e-21,3.4540019926934574e-22,0.101
0.387635497331281,5791,209,9.616406509465293e-21,3.470607771504483e-22,0.101
0.3888221215657217,5790,210,9.614745931584191e-21,3.4872135503155095e-22,0.101
0.39021883789948053,5789,211,9.613085353703089e-21,3.503819329126536e-22,0.101
0.3919065249893246,5788,212,9.611424775821985e-21,3.520425107937562e-22,0.101
0.39290525766084666,5787,213,9.609764197940883e-21,3.5370308867485885e-22,0.101
0.39465749951035034,5786,214,9.60810362005978e-21,3.553636665559615e-22,0.101
0.3954712427485364,5785,215,9.606443042178678e-21,3.5702424443706406e-22,0.101
0.39891444223146033,5784,216,9.604782464297576e-21,3.586848223181667e-22,0.101
0.3993806132597082,5783,217,9.603121886416472e-21,3.603454001992693e-22,0.101
0.40162005232301057,5782,218,9.60146130853537e-21,3.6200597808037195e-22,0.101
0.40175739095440566,5781,219,9.599800730654267e-21,3.636665559614746e-22,0.101
0.4033294512431882,5780,220,9.598140152773165e-21,3.653271338425772e-22,0.101
0.4048387297947846,5779,221,9.596479574892063e-21,3.6698771172367985e-22,0.101
0.4091516855366389,5778,222,9.594818997010959e-21,3.6864828960478243e-22,0.101
0.40923178122077225,5777,223,9.593158419129857e-21,3.7030886748588506e-22,0.101
0.41003621964817044,5776,224,9.591497841248754e-21,3.719694453669877e-22,0.101
0.410760695064305,5775,225,9.589837263367652e-21,3.7363002324809032e-22,0.101
0.4121144214428154,5774,226,9.58817668548655e-21,3.7529060112919296e-22,0.101
0.4133849860034245,5773,227,9.586516107605446e-21,3.769511790102956e-22,0.101
0.41402164753978776,5772,228,9.584855529724344e-21,3.7861175689139817e-22,0.101
0.41474156674900975,5771,229,9.58319495184324e-21,3.802723347725008e-22,0.101
0.41730215319689706,5770,230,9.581534373962139e-21,3.8193291265360343e-22,0.101
0.4181370292723026,5769,231,9.579873796081036e-21,3.8359349053470606e-22,0.101
0.42010209888969513,5768,232,9.578213218199933e-21,3.852540684158087e-22,0.101
0.42161051836447333,5767,233,9.576552640318831e-21,3.8691464629691132e-22,0.101
0.4216410600128194,5766,234,9.574892062437727e-21,3.885752241780139e-22,0.101
0.42277520197875235,5765,235,9.573231484556625e-21,3.9023580205911654e-22,0.101
0.4236154479862324,5764,236,9.571570906675523e-21,3.9189637994021917e-22,0.101
0.42981097415544456,5763,237,9.56991032879442e-21,3.935569578213218e-22,0.101
0.4305246006198935,5762,238,9.568249750913318e-21,3.9521753570242443e-22,0.101
0.433640207934287,5761,239,9.566589173032214e-21,3.9687811358352706e-22,0.101
0.43487150369929384,5760,240,9.564928595151112e-21,3.985386914646297e-22,0.101
0.4355507807193264,5759,241,9.56326801727001e-21,4.001992693457323e-22,0.101
0.4371681802278222,5758,242,9.561607439388907e-21,4.018598472268349e-22,0.101
0.4392809403873607,5757,243,9.559946861507805e-21,4.0352042510793754e-22,0.101
0.4417053114382869,5756,244,9.558286283626701e-21,4.0518100298904017e-22,0.101
0.4438137913941144,5755,245,9.556625705745599e-21,4.068415808701428e-22,0.101
0.4449157739466872,5754,246,9.554965127864496e-21,4.0850215875124543e-22,0.101
0.44747818417428886,5753,247,9.553304549983394e-21,4.10162736632348e-22,0.101
0.4479930545890602,5752,248,9.551643972102292e-21,4.1182331451345065e-22,0.101
0.4481471251582607,5751,249,9.549983394221188e-21,4.134838923945533e-22,0.101
0.4499491783337582,5750,250,9.548322816340086e-21,4.151444702756559e-22,0.101
0.4535601955383592,5749,251,9.546662238458983e-21,4.1680504815675854e-22,0.101
0.4559377341830458,5748,252,9.54500166057788e-21,4.1846562603786117e-22,0.101
0.4579642968573454,5747,253,9.543341082696779e-21,4.201262039189638e-22,0.101
0.4617055450465094,5746,254,9.541680504815675e-21,4.217867818000664e-22,0.101
0.4619016124229741,5745,255,9.540019926934573e-21,4.23447359681169e-22,0.101
0.4631969295278231,5744,256,9.53835934905347e-21,4.2510793756227165e-22,0.101
0.4635309989644156,5743,257,9.536698771172367e-21,4.267685154433742e-22,0.101
0.46468699131522856,5742,258,9.535038193291265e-21,4.284290933244769e-22,0.101
0.4656504648415967,5741,259,9.533377615410162e-21,4.300896712055795e-22,0.101
0.46768109330882773,5740,260,9.53171703752906e-21,4.317502490866822e-22,0.101
0.4698285786277942,5739,261,9.530056459647956e-21,4.334108269677848e-22,0.101
0.47048217683768107,5738,262,9.528395881766854e-21,4.350714048488874e-22,0.101
0.4717750164430634,5737,263,9.526735303885752e-21,4.3673198272999e-22,0.101
0.4764836032002173,5736,264,9.525074726004649e-21,4.383925606110926e-22,0.101
0.4765937735780882,5735,265,9.523414148123547e-21,4.400531384921953e-22,0.101
0.4780711192707814,5734,266,9.521753570242443e-21,4.417137163732979e-22,0.101
0.4786950213614941,5733,267,9.520092992361341e-21,4.433742942544005e-22,0.101
0.48023143036061083,5732,268,9.518432414480239e-21,4.450348721355031e-22,0.101
0.480379533580651,5731,269,9.516771836599136e-21,4.466954500166058e-22,0.101
0.4820043543363092,5730,270,9.515111258718034e-21,4.483560278977084e-22,0.101
0.4845022940315007,5729,271,9.51345068083693e-21,4.50016605778811e-22,0.101
0.48551958657376326,5728,272,9.511790102955828e-21,4.5167718365991365e-22,0.101
0.4928197373212196,5727,273,9.510129525074726e-21,4.533377615410162e-22,0.101
0.4934924805385546,5726,274,9.508468947193623e-21,4.549983394221189e-22,0.101
0.4970818559017255,5725,275,9.50680836931252e-21,4.566589173032215e-22,0.101
0.4973042576113583,5724,276,9.505147791431417e-21,4.583194951843241e-22,0.101
0.4981089390403334,5723,277,9.503487213550315e-21,4.599800730654268e-22,0.101
0.49860574590740375,5722,278,9.501826635669213e-21,4.616406509465293e-22,0.101
0.5010281100037468,5721,279,9.50016605778811e-21,4.63301228827632e-22,0.101
0.5011652060983417,5720,280,9.498505479907007e-21,4.649618067087346e-22,0.101
0.5029593498020408,5719,281,9.496844902025904e-21,4.666223845898373e-22,0.101
0.5050768695242681,5718,282,9.495184324144802e-21,4.682829624709399e-22,0.101
0.506050646035031,5717,283,9.4935237462637e-21,4.6994354035204245e-22,0.101
0.5082840286521851,5716,284,9.491863168382596e-21,4.716041182331451e-22,0.101
0.5100789668397864,5715,285,9.490202590501494e-21,4.732646961142477e-22,0.101
0.51042926473463,5714,286,9.488542012620391e-21,4.749252739953504e-22,0.101
0.5109023219565079,5713,287,9.486881434739289e-21,4.76585851876453e-22,0.101
0.5129286481852157,5712,288,9.485220856858187e-21,4.7824642975755565e-22,0.101
0.5135197103412662,5711,289,9.483560278977083e-21,4.799070076386582e-22,0.101
0.515403624760129,5710,290,9.481899701095981e-21,4.815675855197608e-22,0.101
0.5171313639230736,5709,291,9.480239123214878e-21,4.832281634008635e-22,0.101
0.51713837473427,5708,292,9.478578545333776e-21,4.848887412819661e-22,0.101
0.5173762817517323,5707,293,9.476917967452674e-21,4.865493191630688e-22,0.101
0.5180090360682191,5706,294,9.47525738957157e-21,4.882098970441713e-22,0.101
0.518846385897051,5705,295,9.473596811690468e-21,4.898704749252739e-22,0.101
0.5208260993265137,5704,296,9.471936233809365e-21,4.915310528063766e-22,0.101
0.5210224832569927,5703,297,9.470275655928263e-21,4.931916306874792e-22,0.101
0.5214965731482022,5702,298,9.46861507804716e-21,4.948522085685819e-22,0.101
0.5250249143766765,5701,299,9.466954500166057e-21,4.9651278644968445e-22,0.101
0.526307608921455,5700,300,9.465293922284955e-21,4.981733643307871e-22,0.101
0.5268780473763565,5699,301,9.463633344403851e-21,4.998339422118897e-22,0.101
0.5329596742199425,5698,302,9.46197276652275e-21,5.014945200929923e-22,0.101
0.5354863251225812,5697,303,9.460312188641647e-21,5.03155097974095e-22,0.101
0.5360629114122027,5696,304,9.458651610760544e-21,5.048156758551976e-22,0.101
0.5361750225137466,5695,305,9.456991032879442e-21,5.064762537363002e-22,0.101
0.5369047551807768,5694,306,9.455330454998338e-21,5.081368316174028e-22,0.101
0.540950621679436,5693,307,9.453669877117236e-21,5.097974094985055e-22,0.101
0.5446921841487966,5692,308,9.452009299236134e-21,5.114579873796081e-22,0.101
0.5515601048720047,5691,309,9.450348721355031e-21,5.131185652607107e-22,0.101
0.5522825328985569,5690,310,9.448688143473929e-21,5.147791431418133e-22,0.101
0.5538855284539013,5689,311,9.447027565592825e-21,5.164397210229159e-22,0.101
0.5539224655773372,5688,312,9.445366987711723e-21,5.181002989040186e-22,0.101
0.5588667837179055,5687,313,9.443706409830621e-21,5.197608767851212e-22,0.101
0.5633034420322408,5686,314,9.442045831949518e-21,5.214214546662238e-22,0.101
0.5659866777242916,5685,315,9.440385254068416e-21,5.230820325473265e-22,0.101
0.570098789920804,5684,316,9.438724676187312e-21,5.24742610428429e-22,0.101
0.5730778249707332,5683,317,9.43706409830621e-21,5.264031883095317e-22,0.101
0.5765399507299499,5682,318,9.435403520425108e-21,5.280637661906343e-22,0.101
0.576708081274285,5681,319,9.433742942544005e-21,5.29724344071737e-22,0.101
0.5781108576697606,5680,320,9.432082364662903e-21,5.313849219528396e-22,0.101
0.5788811527484015,5679,321,9.430421786781799e-21,5.330454998339421e-22,0.101
0.5822087001425572,5678,322,9.428761208900697e-21,5.347060777150448e-22,0.101
0.5850849369957885,5677,323,9.427100631019595e-21,5.363666555961474e-22,0.101
0.5857925361684567,5676,324,9.425440053138491e-21,5.380272334772501e-22,0.101
0.5869932638546593,5675,325,9.42377947525739e-21,5.396878113583527e-22,0.101
0.5922166808887683,5674,326,9.422118897376286e-21,5.4134838923945535e-22,0.101
0.5947682857804697,5673,327,9.420458319495184e-21,5.430089671205579e-22,0.101
0.5989718025938807,5672,328,9.418797741614082e-21,5.446695450016605e-22,0.101
0.6000775012702295,5671,329,9.417137163732978e-21,5.463301228827632e-22,0.101
0.6009092315388157,5670,330,9.415476585851876e-21,5.479907007638658e-22,0.101
0.6035705291176696,5669,331,9.413816007970773e-21,5.496512786449685e-22,0.101
0.6044686290797794,5668,332,9.412155430089671e-21,5.51311856526071e-22,0.101
0.6045347875834464,5667,333,9.410494852208569e-21,5.529724344071737e-22,0.101
0.6067064181684704,5666,334,9.408834274327465e-21,5.546330122882763e-22,0.101
0.6076882218564028,5665,335,9.407173696446363e-21,5.562935901693789e-22,0.101
0.609622005020116,5664,336,9.40551311856526e-21,5.579541680504816e-22,0.101
0.6133549927170894,5663,337,9.403852540684158e-21,5.5961474593158415e-22,0.101
0.6139058660864379,5662,338,9.402191962803056e-21,5.612753238126868e-22,0.101
0.6143095405341922,5661,339,9.400531384921952e-21,5.629359016937894e-22,0.101
0.6189313527997085,5660,340,9.39887080704085e-21,5.64596479574892e-22,0.101
0.6191405495524772,5659,341,9.397210229159747e-21,5.662570574559947e-22,0.101
0.624128745275579,5658,342,9.395549651278645e-21,5.679176353370973e-22,0.101
0.6279898386199304,5657,343,9.393889073397543e-21,5.695782132181999e-22,0.101
0.6293151616052381,5656,344,9.392228495516439e-21,5.712387910993025e-22,0.101
0.6297390387712958,5655,345,9.390567917635337e-21,5.728993689804052e-22,0.101
0.629804148609964,5654,346,9.388907339754234e-21,5.745599468615078e-22,0.101
0.6307892704942785,5653,347,9.387246761873131e-21,5.762205247426104e-22,0.101
0.6345797593096842,5652,348,9.38558618399203e-21,5.77881102623713e-22,0.101
0.6348233630899849,5651,349,9.383925606110926e-21,5.795416805048156e-22,0.101
0.6380383754591155,5650,350,9.382265028229824e-21,5.812022583859183e-22,0.101
0.6388376058628933,5649,351,9.38060445034872e-21,5.828628362670209e-22,0.101
0.6393218687455385,5648,352,9.378943872467618e-21,5.845234141481236e-22,0.101
0.6411171927697291,5647,353,9.377283294586516e-21,5.8618399202922615e-22,0.101
0.6421760010836601,5646,354,9.375622716705413e-21,5.878445699103287e-22,0.101
0.6423712067585703,5645,355,9.373962138824311e-21,5.895051477914314e-22,0.101
0.6426183124222381,5644,356,9.372301560943207e-21,5.91165725672534e-22,0.101
0.6455526681735203,5643,357,9.370640983062105e-21,5.928263035536367e-22,0.101
0.6473794649774854,5642,358,9.368980405181003e-21,5.944868814347393e-22,0.101
0.6486636786944356,5641,359,9.3673198272999e-21,5.961474593158418e-22,0.101
0.6529041612685438,5640,360,9.365659249418798e-21,5.978080371969445e-22,0.101
0.6557952425588903,5639,361,9.363998671537694e-21,5.994686150780471e-22,0.101
0.6578065551487189,5638,362,9.362338093656592e-21,6.011291929591498e-22,0.101
0.6601424429550857,5637,363,9.36067751577549e-21,6.027897708402524e-22,0.101
0.6610641308648308,5636,364,9.359016937894387e-21,6.04450348721355e-22,0.101
0.6649776121577786,5635,365,9.357356360013285e-21,6.061109266024576e-22,0.101
0.6652409913178217,5634,366,9.355695782132181e-21,6.077715044835602e-22,0.101
0.6658178629962673,5633,367,9.354035204251079e-21,6.094320823646629e-22,0.101
0.6669588651432673,5632,368,9.352374626369977e-21,6.110926602457655e-22,0.101
0.6672510502529987,5631,369,9.350714048488874e-21,6.1275323812686815e-22,0.101
0.6688150625936387,5630,370,9.349053470607771e-21,6.144138160079707e-22,0.101
0.6697148384433161,5629,371,9.347392892726668e-21,6.160743938890734e-22,0.101
0.6717778313439365,5628,372,9.345732314845566e-21,6.17734971770176e-22,0.101
0.6778496941957308,5627,373,9.344071736964464e-21,6.193955496512786e-22,0.101
0.678063281997739,5626,374,9.34241115908336e-21,6.210561275323813e-22,0.101
0.679601750827785,5625,375,9.340750581202258e-21,6.227167054134838e-22,0.101
0.6801083338854558,5624,376,9.339090003321155e-21,6.243772832945865e-22,0.101
0.6822026671391735,5623,377,9.337429425440053e-21,6.260378611756891e-22,0.101
0.6866797860109899,5622,378,9.335768847558951e-21,6.276984390567917e-22,0.101
0.6874367611827437,5621,379,9.334108269677847e-21,6.293590169378944e-22,0.101
0.6879293277020219,5620,380,9.332447691796745e-21,6.3101959481899695e-22,0.101
0.6986608515261312,5619,381,9.330787113915642e-21,6.326801727000996e-22,0.101
0.6992580040230159,5618,382,9.32912653603454e-21,6.343407505812022e-22,0.101
0.7023529598810467,5617,383,9.327465958153438e-21,6.360013284623049e-22,0.101
0.7079154413929805,5616,384,9.325805380272334e-21,6.376619063434075e-22,0.101
0.7097182174108162,5615,385,9.324144802391232e-21,6.393224842245101e-22,0.101
0.7114391977643759,5614,386,9.322484224510129e-21,6.409830621056127e-22,0.101
0.7143627732222431,5613,387,9.320823646629027e-21,6.426436399867153e-22,0.101
0.7147464508908028,5612,388,9.319163068747925e-21,6.44304217867818e-22,0.101
0.7172988933924608,5611,389,9.317502490866821e-21,6.459647957489206e-22,0.101
0.7206711143634815,5610,390,9.315841912985719e-21,6.476253736300233e-22,0.101
0.7225304430774981,5609,391,9.314181335104616e-21,6.492859515111258e-22,0.101
0.7232778016544118,5608,392,9.312520757223514e-21,6.509465293922284e-22,0.101
0.7265923321972383,5607,393,9.31086017934241e-21,6.526071072733311e-22,0.101
0.7270962226193349,5606,394,9.309199601461308e-21,6.542676851544337e-22,0.101
0.7281244527569135,5605,395,9.307539023580206e-21,6.559282630355364e-22,0.101
0.7282836446321834,5604,396,9.305878445699102e-21,6.5758884091663895e-22,0.101
0.7331972149976919,5603,397,9.304217867818e-21,6.592494187977416e-22,0.101
0.7332188543311213,5602,398,9.302557289936897e-21,6.609099966788442e-22,0.101
0.7357698114147045,5601,399,9.300896712055795e-21,6.625705745599468e-22,0.101
0.7371488349619117,5600,400,9.299236134174693e-21,6.642311524410495e-22,0.101
0.7470084571467214,5599,401,9.29757555629359e-21,6.658917303221521e-22,0.101
0.7471123209985268,5598,402,9.295914978412487e-21,6.675523082032547e-22,0.101
0.7488440909699446,5597,403,9.294254400531384e-21,6.692128860843573e-22,0.101
0.750245227523878,5596,404,9.292593822650282e-21,6.708734639654599e-22,0.101
0.7507295566511926,5595,405,9.29093324476918e-21,6.725340418465626e-22,0.101
0.7527176964006175,5594,406,9.289272666888076e-21,6.741946197276652e-22,0.101
0.7539745979541492,5593,407,9.287612089006974e-21,6.758551976087678e-22,0.101
0.7541443496049367,5592,408,9.28595151112587e-21,6.775157754898704e-22,0.101
0.7554299534205842,5591,409,9.284290933244769e-21,6.791763533709731e-22,0.101
0.7557958288003329,5590,410,9.282630355363667e-21,6.808369312520757e-22,0.101
0.7562284383080383,5589,411,9.280969777482563e-21,6.824975091331783e-22,0.101
0.7577250097926805,5588,412,9.279309199601461e-21,6.84158087014281e-22,0.101
0.7577578779774022,5587,413,9.277648621720358e-21,6.858186648953835e-22,0.101
0.7607319876530455,5586,414,9.275988043839256e-21,6.874792427764862e-22,0.101
0.7621033412599945,5585,415,9.274327465958154e-21,6.891398206575888e-22,0.101
0.7625728227140358,5584,416,9.27266688807705e-21,6.908003985386915e-22,0.101
0.7661928041789429,5583,417,9.271006310195948e-21,6.924609764197941e-22,0.101
0.7682587719260278,5582,418,9.269345732314844e-21,6.941215543008966e-22,0.101
0.7689049860770872,5581,419,9.267685154433742e-21,6.957821321819993e-22,0.101
0.7725537330184368,5580,420,9.26602457655264e-21,6.974427100631019e-22,0.101
0.774012974037804,5579,421,9.264363998671537e-21,6.991032879442046e-22,0.101
0.7802115996619117,5578,422,9.262703420790435e-21,7.007638658253072e-22,0.101
0.780469403543229,5577,423,9.261042842909331e-21,7.024244437064098e-22,0.101
0.7822321907458675,5576,424,9.25938226502823e-21,7.040850215875124e-22,0.101
0.7893281686250057,5575,425,9.257721687147127e-21,7.05745599468615e-22,0.101
0.7901599514493687,5574,426,9.256061109266024e-21,7.074061773497177e-22,0.101
0.7902165845357644,5573,427,9.254400531384922e-21,7.090667552308203e-22,0.101
0.7913915484086516,5572,428,9.252739953503818e-21,7.10727333111923e-22,0.101
0.7931862409802305,5571,429,9.251079375622716e-21,7.123879109930255e-22,0.101
0.7935801846002936,5570,430,9.249418797741614e-21,7.140484888741281e-22,0.101
0.7939186052196235,5569,431,9.24775821986051e-21,7.157090667552308e-22,0.101
0.7961972761985596,5568,432,9.246097641979409e-21,7.173696446363334e-22,0.101
0.7964638779258062,5567,433,9.244437064098305e-21,7.190302225174361e-22,0.101
